Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    район Дорогомилово																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №4008					
1	"Число избирателей, внесенных в список избирателей"	39331	1359	2212	1763	1548	1992	1872	2348	2245	1880	1919	2484	2551	1844	1879	1113	1670	2026	2142	1879	2048	557					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	31560	1100	1620	1400	1200	1550	1450	1760	1760	1500	1500	1800	1980	1450	1400	830	1330	1600	1700	1500	1630	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	24965	831	1216	996	891	1447	1290	1572	1445	1331	1009	1354	1531	1172	1112	669	1212	1153	1438	1421	1318	557					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	819	45	44	31	14	27	24	58	31	15	28	60	69	26	49	25	31	51	94	32	65	0					
6	Число погашенных избирательных бюллетеней	5776	224	360	373	295	76	136	130	284	154	463	386	380	252	239	136	87	396	168	47	247	943					
7	Число избирательных бюллетеней в переносных ящиках для голосования	817	45	44	31	14	27	24	56	31	15	28	60	69	26	49	25	31	51	94	32	65	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24238	779	1213	926	818	1411	1290	1482	1290	1257	1009	1302	1529	1116	1112	668	1149	1153	1438	1421	1318	557					
9	Число недействительных избирательных бюллетеней	534	11	32	36	44	27	25	29	53	67	8	21	38	17	18	12	26	11	21	15	17	6					
10	Число действительных избирательных бюллетеней	24521	813	1225	921	788	1411	1289	1509	1268	1205	1029	1341	1560	1125	1143	681	1154	1193	1511	1438	1366	551					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	815	30	60	30	40	50	30	30	50	40	40	65	60	30	30	30	40	40	40	40	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	610	18	38	25	33	35	14	25	33	33	28	52	45	15	17	26	33	34	33	38	35	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1019	28	55	28	69	41	59	19	43	0	41	96	58	35	60	78	38	37	24	29	18	163					
14	Число погашенных неиспользованных открепительных удостоверений	205	12	22	5	7	15	16	5	17	7	12	13	15	15	13	4	7	6	7	2	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	2	1	1	1	2	1	0	0	1	1	1	0	2	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3270	141	204	159	133	127	90	177	112	178	182	242	223	118	121	134	154	146	135	231	224	39					
		13.05%	17.11%	16.23%	16.61%	15.99%	8.83%	6.85%	11.51%	8.48%	13.99%	17.55%	17.77%	13.95%	10.33%	10.42%	19.34%	13.05%	12.13%	8.81%	15.90%	16.20%	7.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1853	74	116	89	97	102	69	166	62	85	80	149	128	78	83	38	64	96	75	41	66	95					
		7.40%	8.98%	9.23%	9.30%	11.66%	7.09%	5.25%	10.79%	4.69%	6.68%	7.71%	10.94%	8.01%	6.83%	7.15%	5.48%	5.42%	7.97%	4.90%	2.82%	4.77%	17.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	252	18	19	12	7	5	13	13	11	17	12	19	18	14	15	11	11	13	0	8	11	5					
		1.01%	2.18%	1.51%	1.25%	0.84%	0.35%	0.99%	0.85%	0.83%	1.34%	1.16%	1.40%	1.13%	1.23%	1.29%	1.59%	0.93%	1.08%	0.00%	0.55%	0.80%	0.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5394	161	282	233	178	220	204	360	291	244	297	319	342	256	355	210	295	265	298	203	314	67					
