Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Олонецкая																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389					
1	"Число избирателей, внесенных в списки избирателей"	20936	1335	2173	2157	2211	1640	925	278	231	264	637	300	1151	977	1195	398	155	521	77	282	469	894	387	662	221	453	943					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20000	1300	2100	2000	2100	1600	900	250	200	250	600	300	1000	900	1150	400	150	500	75	275	450	900	400	650	200	450	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9698	718	1175	941	1013	703	410	144	114	131	245	105	497	483	565	271	76	264	42	58	213	432	135	265	92	218	388					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	735	17	34	47	34	18	27	19	9	10	28	30	30	14	50	0	29	23	0	77	34	64	36	17	25	13	50					
6	Число погашенных избирательных бюллетеней	9567	565	891	1012	1053	879	463	87	77	109	327	165	473	403	535	129	45	213	33	140	203	404	229	368	83	219	462					
7	Число избирательных бюллетеней в переносных ящиках для голосования	735	17	34	47	34	18	27	19	9	10	28	30	30	14	50	0	29	23	0	77	34	64	36	17	25	13	50					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9697	718	1175	941	1013	703	410	144	114	131	245	105	497	483	565	270	76	264	42	58	213	432	135	265	92	218	388					
9	Число недействительных избирательных бюллетеней	105	6	11	10	6	8	5	2	1	1	1	0	7	1	0	18	1	2	1	0	4	7	3	2	0	3	5					
10	Число действительных избирательных бюллетеней	10327	729	1198	978	1041	713	432	161	122	140	272	135	520	496	615	252	104	285	41	135	243	489	168	280	117	228	433					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	400	30	45	40	40	20	15	5	5	5	15	5	20	10	20	10	5	10	5	10	10	20	10	10	5	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	104	13	21	8	5	5	0	0	0	0	0	0	0	6	4	0	0	2	0	3	6	5	6	9	3	6	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	103	5	12	10	12	5	4	6	3	1	3	3	5	3	4	1	0	4	1	6	2	3	1	3	3	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	296	17	24	32	35	15	15	5	5	5	15	5	20	4	16	10	5	8	5	7	4	15	4	1	2	9	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	4	3	1	1	1	0	0	1	0	0	0	3	1	0	0	0	0	1	0	0	0	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	265	14	29	18	32	6	12	5	1	0	7	5	15	29	21	4	7	5	0	2	0	5	5	17	3	11	12					
		2.54%	1.90%	2.40%	1.82%	3.06%	0.83%	2.75%	3.07%	0.81%	0.00%	2.56%	3.70%	2.85%	5.84%	3.41%	1.48%	6.67%	1.74%	0.00%	1.48%	0.00%	1.01%	2.92%	6.03%	2.56%	4.76%	2.74%					
19	2.Всероссийская политическая партия «Гражданская Сила»	60	6	9	6	7	7	4	0	1	0	1	0	2	1	3	1	3	1	0	0	0	3	1	1	1	1	1					
		0.58%	0.82%	0.74%	0.61%	0.67%	0.97%	0.92%	0.00%	0.81%	0.00%	0.37%	0.00%	0.38%	0.20%	0.49%	0.37%	2.86%	0.35%	0.00%	0.00%	0.00%	0.60%	0.58%	0.35%	0.85%	0.43%	0.23%					
