Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Багаевская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №132					
1	"Число избирателей, внесенных в список"	25679	2526	2654	2519	2235	2393	559	670	238	291	863	454	837	2177	783	819	403	1084	150	343	1203	604	402	516	772	184					
2	Число полученных избирательных бюллетеней	26792	2558	2670	2540	2390	2568	557	682	257	283	929	465	885	2351	852	872	415	1120	170	348	1294	628	416	535	816	191					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	16362	1275	1550	1202	1234	1265	320	498	183	173	727	348	632	1763	578	578	294	641	117	263	805	398	270	451	617	180					
5	"Число избирательных бюллетеней, выданных вне помещения"	1989	220	87	196	79	150	131	19	16	60	31	56	107	150	90	51	71	120	20	23	140	58	66	8	40	0					
6	Число погашенных избирательных бюллетеней	8441	1063	1033	1142	1077	1153	106	165	58	50	171	61	146	438	184	243	50	359	33	62	349	172	80	76	159	11					
7	Число избирательных бюллетеней в переносных ящиках	1989	220	87	196	79	150	131	19	16	60	31	56	107	150	90	51	71	120	20	23	140	58	66	8	40	0					
8	Число бюллетеней в стационарных ящиках для голосования	16358	1275	1550	1202	1234	1265	320	498	183	173	723	348	632	1763	578	578	294	641	117	263	805	398	270	451	617	180					
9	Число недействительных избирательных бюллетеней	168	9	19	10	11	15	2	5	3	1	12	2	9	16	0	12	1	8	0	5	10	3	5	3	7	0					
10	Число действительных избирательных бюллетеней	18179	1486	1618	1388	1302	1400	449	512	196	232	742	402	730	1897	668	617	364	753	137	281	935	453	331	456	650	180					
11	Число полученных открепительных  удостоверений	499	29	35	20	35	40	15	10	10	5	20	14	23	30	15	21	22	20	10	10	20	30	10	20	25	10					
12	Число выданных открепительных удостоверений	468	29	32	20	35	17	15	10	10	0	20	14	23	30	15	21	22	20	10	10	20	30	10	20	25	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	104	11	13	5	8	10	2	0	2	1	2	2	0	5	0	6	12	10	1	1	3	4	2	1	0	3					
14	Число неиспользованных открепительных удостоверений	31	0	3	0	0	23	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	892	94	91	69	97	97	28	20	6	4	12	14	26	72	20	27	11	38	9	22	59	15	13	21	22	5					
		4.86%	6.29%	5.56%	4.94%	7.39%	6.86%	6.21%	3.87%	3.02%	1.72%	1.59%	3.47%	3.52%	3.76%	2.99%	4.29%	3.01%	4.99%	6.57%	7.69%	6.24%	3.29%	3.87%	4.58%	3.35%	2.78%					
19	. Малышкин Олег Александрович	487	25	38	33	35	33	10	6	4	10	26	6	27	50	17	12	8	32	3	8	34	19	10	8	18	15					
		2.65%	1.67%	2.32%	2.36%	2.67%	2.33%	2.22%	1.16%	2.01%	4.29%	3.45%	1.49%	3.65%	2.61%	2.54%	1.91%	2.19%	4.20%	2.19%	2.80%	3.60%	4.17%	2.98%	1.74%	2.74%	8.33%					
20	. Миронов Сергей Михайлович	144	19	14	7	7	6	5	1	2	1	4	8	7	35	0	0	2	2	1	2	13	2	2	0	3	1					
		0.78%	1.27%	0.86%	0.50%	0.53%	0.42%	1.11%	0.19%	1.01%	0.43%	0.53%	1.98%	0.95%	1.83%	0.00%	0.00%	0.55%	0.26%	0.73%	0.70%	1.38%	0.44%	0.60%	0.00%	0.46%	0.56%					
21	. Путин Владимир Владимирович	12428	1008	1036	939	806	908	323	392	128	188	555	320	456	1382	511	405	185	500	98	206	644	335	218	356	396	133					
		67.74%	67.42%	63.29%	67.17%	61.39%	64.17%	71.62%	75.82%	64.32%	80.69%	73.61%	79.21%	61.71%	72.24%	76.50%	64.39%	50.68%	65.70%	71.53%	72.03%	68.15%	73.46%	64.88%	77.56%	60.27%	73.89%					
22	. Хакамада Ирина Муцуовна	374	34	49	24	34	28	3	13	4	6	11	5	12	42	6	10	14	18	0	5	11	3	11	13	13	5					
		2.04%	2.27%	2.99%	1.72%	2.59%	1.98%	0.67%	2.51%	2.01%	2.58%	1.46%	1.24%	1.62%	2.20%	0.90%	1.59%	3.84%	2.37%	0.00%	1.75%	1.16%	0.66%	3.27%	2.83%	1.98%	2.78%					
23	. Харитонов Николай Михайлович	3451	265	351	290	284	297	77	68	45	21	114	43	179	289	100	152	130	147	22	29	163	72	70	48	177	18					
		18.81%	17.73%	21.44%	20.74%	21.63%	20.99%	17.07%	13.15%	22.61%	9.01%	15.12%	10.64%	24.22%	15.11%	14.97%	24.17%	35.62%	19.32%	16.06%	10.14%	17.25%	15.79%	20.83%	10.46%	26.94%	10.00%					
																																
24	Против всех	403	41	39	26	39	31	3	12	7	2	20	6	23	27	14	11	14	16	4	9	11	7	7	10	21	3					
