Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Багаевская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215									
1	"Число избирателей, включенных в список избирателей"	27780	882	496	872	2386	2687	2762	2319	2663	631	707	253	297	2448	954	1451	693	539	610	915	177	1349	1134	203	352									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28051	900	510	890	2350	2700	2750	2350	2700	650	733	260	290	2500	960	1490	710	530	600	940	170	1370	1130	198	370									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14519	469	314	437	1216	1419	1387	1225	1302	337	366	139	120	1096	705	628	365	277	366	530	97	729	633	116	246									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1437	44	47	45	88	96	117	71	55	44	39	19	27	101	43	125	41	29	53	81	15	126	93	20	18									
6	Число погашенных избирательных бюллетеней	12095	387	149	408	1046	1185	1246	1054	1343	269	328	102	143	1303	212	737	304	224	181	329	58	515	404	62	106									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1437	44	47	45	88	96	117	71	55	44	39	19	27	101	43	125	41	29	53	81	15	126	93	20	18									
8	Число бюллетеней в стационарных ящиках для голосования	14519	469	314	437	1216	1419	1387	1225	1302	337	366	139	120	1096	705	628	365	277	366	530	97	729	633	116	246									
9	Число недействительных избирательных бюллетеней	222	6	5	4	24	20	23	26	21	6	1	1	7	17	3	11	1	6	6	10	0	13	9	1	1									
10	Число действительных избирательных бюллетеней	15734	507	356	478	1280	1495	1481	1270	1336	375	404	157	140	1180	745	742	405	300	413	601	112	842	717	135	263									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	89	2	3	1	5	8	11	14	4	1	2	2	4	4	5	7	0	2	1	6	0	2	4	1	0									
		0.56%	0.39%	0.83%	0.21%	0.38%	0.53%	0.73%	1.08%	0.29%	0.26%	0.49%	1.27%	2.72%	0.33%	0.67%	0.93%	0.00%	0.65%	0.24%	0.98%	0.00%	0.23%	0.55%	0.74%	0.00%									
14	Грудинин Павел Николаевич	1441	30	10	49	144	202	168	150	154	29	24	4	13	92	54	53	23	16	19	63	8	71	44	7	14									
		9.03%	5.85%	2.77%	10.17%	11.04%	13.33%	11.17%	11.57%	11.35%	7.61%	5.93%	2.53%	8.84%	7.69%	7.22%	7.04%	5.67%	5.23%	4.53%	10.31%	7.14%	8.30%	6.06%	5.15%	5.30%									
15	Жириновский Владимир Вольфович	686	15	14	31	52	56	92	58	56	19	16	13	3	56	21	38	18	12	23	22	8	25	19	6	13									
		4.30%	2.92%	3.88%	6.43%	3.99%	3.70%	6.12%	4.48%	4.13%	4.99%	3.95%	8.23%	2.04%	4.68%	2.81%	5.05%	4.43%	3.92%	5.49%	3.60%	7.14%	2.92%	2.62%	4.41%	4.92%									
16	Путин Владимир Владимирович	13209	455	327	388	1061	1185	1167	1020	1099	313	355	134	116	1011	653	636	359	261	361	494	91	731	639	117	236									
		82.78%	88.69%	90.58%	80.50%	81.37%	78.22%	77.59%	78.70%	80.99%	82.15%	87.65%	84.81%	78.91%	84.46%	87.30%	84.46%	88.42%	85.29%	86.16%	80.85%	81.25%	85.50%	88.02%	86.03%	89.39%									
17	Собчак Ксения Анатольевна	110	2	0	4	9	13	10	11	5	5	2	0	1	8	6	3	0	2	6	10	3	6	3	1	0									
		0.69%	0.39%	0.00%	0.83%	0.69%	0.86%	0.66%	0.85%	0.37%	1.31%	0.49%	0.00%	0.68%	0.67%	0.80%	0.40%	0.00%	0.65%	1.43%	1.64%	2.68%	0.70%	0.41%	0.74%	0.00%									
18	Сурайкин Максим Александрович	116	2	1	5	4	18	20	10	8	5	2	1	2	6	4	3	4	2	2	5	1	5	5	1	0									
		0.73%	0.39%	0.28%	1.04%	0.31%	1.19%	1.33%	0.77%	0.59%	1.31%	0.49%	0.63%	1.36%	0.50%	0.53%	0.40%	0.99%	0.65%	0.48%	0.82%	0.89%	0.58%	0.69%	0.74%	0.00%									
19	Титов Борис Юрьевич	46	1	0	0	3	6	10	3	5	1	3	3	1	1	0	1	1	1	1	0	1	0	2	2	0									
		0.29%	0.19%	0.00%	0.00%	0.23%	0.40%	0.66%	0.23%	0.37%	0.26%	0.74%	1.90%	0.68%	0.08%	0.00%	0.13%	0.25%	0.33%	0.24%	0.00%	0.89%	0.00%	0.28%	1.47%	0.00%									
20	Явлинский Григорий Алексеевич	37	0	1	0	2	7	3	4	5	2	0	0	0	2	2	1	0	4	0	1	0	2	1	0	0									
		0.23%	0.00%	0.28%	0.00%	0.15%	0.46%	0.20%	0.31%	0.37%	0.52%	0.00%	0.00%	0.00%	0.17%	0.27%	0.13%	0.00%	1.31%	0.00%	0.16%	0.00%	0.23%	0.14%	0.00%	0.00%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
