Выборы Президента Российской Федерации																															
Дата голосования: 18.03.2018																															
																															
Наименование Избирательной комиссии:    Хорошевский район																															
																															
Сводная таблица итогов голосования																															
																															
	Число участковых избирательных комиссий	20																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	20																													
																															
		Сумма	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №3417									
1	"Число избирателей, включенных в список избирателей"	50303	2951	3003	2799	2861	2808	2226	2657	2089	3224	2422	2788	2559	2418	2563	2807	2929	3150	1732	1815	502									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	37400	2200	2400	2000	2100	2000	1600	1900	1500	2600	1800	2100	1800	1900	1900	2200	2000	2250	1200	1500	450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	29486	1695	1693	1734	1789	1649	1345	1557	1279	2408	1409	1456	1401	1274	1317	1673	1703	2017	957	808	322									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	803	39	40	56	53	47	29	96	29	45	25	53	78	3	8	25	16	67	77	7	10									
6	Число погашенных избирательных бюллетеней	7111	466	667	210	258	304	226	247	192	147	366	591	321	623	575	502	281	166	166	685	118									
7	Число избирательных бюллетеней в переносных ящиках для голосования	803	39	40	56	53	47	29	96	29	45	25	53	78	3	8	25	16	67	77	7	10									
8	Число бюллетеней в стационарных ящиках для голосования	29446	1695	1692	1733	1784	1649	1344	1552	1278	2407	1406	1455	1398	1272	1310	1672	1701	2013	957	806	322									
9	Число недействительных избирательных бюллетеней	776	24	33	33	27	29	30	34	26	52	66	128	40	36	48	56	27	53	22	5	7									
10	Число действительных избирательных бюллетеней	29473	1710	1699	1756	1810	1667	1343	1614	1281	2400	1365	1380	1436	1239	1270	1641	1690	2027	1012	808	325									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																															
13	Бабурин Сергей Николаевич	303	24	15	22	13	15	17	20	19	18	22	12	21	12	8	19	14	14	8	9	1									
		1.00%	1.38%	0.87%	1.23%	0.71%	0.88%	1.24%	1.21%	1.45%	0.73%	1.54%	0.80%	1.42%	0.94%	0.61%	1.12%	0.82%	0.67%	0.77%	1.11%	0.30%									
14	Грудинин Павел Николаевич	3918	214	211	270	250	185	193	239	159	270	202	164	211	151	163	231	221	276	141	118	49									
		12.95%	12.34%	12.18%	15.09%	13.61%	10.91%	14.06%	14.50%	12.17%	11.01%	14.12%	10.88%	14.30%	11.84%	12.37%	13.61%	12.87%	13.27%	13.64%	14.51%	14.76%									
15	Жириновский Владимир Вольфович	1185	89	85	66	86	77	63	81	66	76	55	50	48	22	21	64	46	96	41	37	16									
		3.92%	5.13%	4.91%	3.69%	4.68%	4.54%	4.59%	4.92%	5.05%	3.10%	3.84%	3.32%	3.25%	1.73%	1.59%	3.77%	2.68%	4.62%	3.97%	4.55%	4.82%									
16	Путин Владимир Владимирович	20297	1205	1207	1221	1287	1215	895	1094	883	1803	872	951	932	799	827	1089	1159	1437	702	516	203									
		67.10%	69.49%	69.69%	68.25%	70.06%	71.64%	65.19%	66.38%	67.56%	73.53%	60.94%	63.06%	63.14%	62.67%	62.75%	64.17%	67.50%	69.09%	67.89%	63.47%	61.14%									
17	Собчак Ксения Анатольевна	1710	67	75	69	59	82	78	77	62	96	93	112	104	132	124	115	129	91	46	75	24									
		5.65%	3.86%	4.33%	3.86%	3.21%	4.83%	5.68%	4.67%	4.74%	3.92%	6.50%	7.43%	7.05%	10.35%	9.41%	6.78%	7.51%	4.38%	4.45%	9.23%	7.23%									
18	Сурайкин Максим Александрович	188	11	14	7	10	16	9	12	9	21	11	5	12	4	2	7	6	11	11	7	3									
		0.62%	0.63%	0.81%	0.39%	0.54%	0.94%	0.66%	0.73%	0.69%	0.86%	0.77%	0.33%	0.81%	0.31%	0.15%	0.41%	0.35%	0.53%	1.06%	0.86%	0.90%									
19	Титов Борис Юрьевич	664	32	34	38	42	24	27	32	22	47	31	31	28	54	52	38	50	38	21	18	5									
		2.20%	1.85%	1.96%	2.12%	2.29%	1.42%	1.97%	1.94%	1.68%	1.92%	2.17%	2.06%	1.90%	4.24%	3.95%	2.24%	2.91%	1.83%	2.03%	2.21%	1.51%									
20	Явлинский Григорий Алексеевич	1208	68	58	63	63	53	61	59	61	69	79	55	80	65	73	78	65	64	42	28	24									
		3.99%	3.92%	3.35%	3.52%	3.43%	3.13%	4.44%	3.58%	4.67%	2.81%	5.52%	3.65%	5.42%	5.10%	5.54%	4.60%	3.79%	3.08%	4.06%	3.44%	7.23%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
