Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Усть-Калманская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720					
1	"Число избирателей, внесенных в список избирателей"	13692	2065	1815	1540	200	145	328	1164	90	88	459	65	621	222	67	816	173	356	593	57	560	550	550	955	86	127					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14000	2107	1865	1570	210	155	340	1150	85	90	475	65	640	235	66	850	180	350	610	60	580	570	560	975	82	130					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7123	1076	848	694	125	64	228	598	66	62	267	51	354	139	36	409	105	189	340	48	331	274	267	412	42	98					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	923	102	107	78	13	16	23	39	2	7	44	0	72	12	7	39	26	47	39	7	40	45	54	88	7	9					
6	Число погашенных избирательных бюллетеней	5954	929	910	798	72	75	89	513	17	21	164	14	214	84	23	402	49	114	231	5	209	251	239	475	33	23					
7	Число избирательных бюллетеней в переносных ящиках для голосования	923	102	107	78	13	16	23	39	2	7	44	0	72	12	7	39	26	47	39	7	40	45	54	88	7	9					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7123	1076	848	694	125	64	228	598	66	62	267	51	354	139	36	409	105	189	340	48	331	274	267	412	42	98					
9	Число недействительных избирательных бюллетеней	126	20	17	9	3	3	3	14	2	1	1	0	13	7	2	6	3	0	4	0	5	6	3	2	1	1					
10	Число действительных избирательных бюллетеней	7920	1158	938	763	135	77	248	623	66	68	310	51	413	144	41	442	128	236	375	55	366	313	318	498	48	106					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	198	24	29	20	3	3	5	10	2	2	10	2	6	3	2	9	2	4	12	2	10	10	10	10	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	121	24	28	11	0	1	4	7	1	1	3	0	2	0	0	4	0	1	12	0	8	5	4	3	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	65	19	6	5	1	1	3	3	1	1	1	2	2	1	2	1	1	2	3	2	3	1	1	2	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	77	0	1	9	3	2	1	3	1	1	7	2	4	3	2	5	2	3	0	2	2	5	6	7	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1355	185	164	177	20	13	55	77	10	13	35	8	85	13	5	83	29	32	58	5	74	48	61	96	5	4					
