Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Скопинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672					
1	"Число избирателей, включенных в списки избирателей"	20929	248	126	495	1549	969	646	412	292	232	374	165	633	478	261	541	251	1133	261	481	538	255	168	312	212	200	392	1728	219	97	447	1213	602	442	383	194	912	583	1090	914	481					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20450	350	120	485	1500	900	650	390	290	220	350	160	600	480	290	555	250	1080	250	475	540	270	160	300	220	190	380	1680	210	90	440	1180	560	440	400	190	890	580	1045	840	450					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	10310	129	64	297	712	538	409	150	166	115	181	97	276	191	139	237	82	574	116	197	310	111	102	147	106	116	143	942	65	56	282	628	264	153	195	119	380	270	636	384	231					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3979	119	43	55	219	57	130	143	60	68	83	49	119	136	44	144	76	159	89	135	104	76	35	111	74	44	137	66	79	26	44	137	136	116	94	56	178	89	130	209	110					
6	Число погашенных избирательных бюллетеней	6161	102	13	133	569	305	111	97	64	37	86	14	205	153	107	174	92	347	45	143	126	83	23	42	40	30	100	672	66	8	114	415	160	171	111	15	332	221	279	247	109					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3979	119	43	55	219	57	130	143	60	68	83	49	119	136	44	144	76	159	89	135	104	76	35	111	74	44	137	66	79	26	44	137	136	116	94	56	178	89	130	209	110					
