Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Скопинская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883					
1	"Число избирателей, внесенных в список"	23141	440	154	471	1539	1020	736	121	501	317	261	389	185	215	674	519	303	605	286	1144	300	402	549	292	197	342	209	194	233	201	1257	579	238	128	446	1306	646	490	430	224	929	634	563	1103	452	429	488					
2	Число полученных избирательных бюллетеней	22480	440	150	470	1550	950	700	140	500	300	250	390	180	200	660	500	300	600	280	1100	290	400	540	280	190	340	220	180	230	200	1250	550	220	120	440	1300	650	450	420	200	900	600	550	1000	400	400	500					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11385	195	58	278	607	594	458	43	170	181	121	221	103	96	328	269	148	282	117	471	140	167	279	153	132	173	73	113	140	103	794	385	86	66	285	685	357	183	162	110	336	295	192	577	222	166	271					
5	"Число избирательных бюллетеней, выданных вне помещения"	4181	161	47	52	176	38	126	53	188	69	84	67	62	60	105	90	66	107	86	213	105	106	134	65	42	112	72	41	52	68	91	32	92	26	60	83	78	88	109	75	159	99	93	130	98	109	112					
6	Число погашенных избирательных бюллетеней	6914	84	45	140	767	318	116	44	142	50	45	102	15	44	227	141	86	211	77	416	45	127	127	62	16	55	75	26	38	29	365	133	42	28	95	532	215	179	149	15	405	206	265	293	80	125	117					
7	Число избирательных бюллетеней в переносных ящиках	4181	161	47	52	176	38	126	53	188	69	84	67	62	60	105	90	66	107	86	213	105	106	134	65	42	112	72	41	52	68	91	32	92	26	60	83	78	88	109	75	159	99	93	130	98	109	112					
8	Число бюллетеней в стационарных ящиках для голосования	11385	195	58	278	607	594	458	43	170	181	121	221	103	96	328	269	148	282	117	471	140	167	279	153	132	173	73	113	140	103	794	385	86	66	285	685	357	183	162	110	336	295	192	577	222	166	271					
9	Число недействительных избирательных бюллетеней	198	5	2	6	6	5	5	0	6	3	0	10	2	0	1	9	5	6	0	12	4	2	6	4	0	1	3	1	5	3	10	4	1	1	6	14	8	7	4	0	4	5	5	9	2	3	3					
10	Число действительных избирательных бюллетеней	15368	351	103	324	777	627	579	96	352	247	205	278	163	156	432	350	209	383	203	672	241	271	407	214	174	284	142	153	187	168	875	413	177	91	339	754	427	264	267	185	491	389	280	698	318	272	380					
11	Число полученных открепительных  удостоверений	560	10	10	15	20	20	20	5	10	10	10	10	10	10	15	15	10	15	10	20	10	10	15	10	5	10	20	10	10	10	20	20	10	5	10	20	10	10	10	5	10	10	10	20	10	10	15					
12	Число выданных открепительных удостоверений	87	0	0	4	8	15	1	0	3	1	0	0	4	0	3	1	0	0	0	0	0	3	0	2	0	0	18	0	2	1	2	2	0	0	0	2	2	2	1	0	0	0	1	4	0	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	107	0	0	1	0	27	2	1	5	3	3	4	0	0	3	1	0	2	5	1	3	2	1	5	3	0	3	3	2	0	4	1	4	2	0	1	3	1	1	2	0	1	0	1	2	1	3					
