Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Бердская  																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391									
1	Число избирателей, включенных в список избирателей	78969	2164	995	599	1884	2688	819	2233	2682	1833	1400	1722	1761	1604	1983	1493	1881	1888	1753	1494	1728	1567	1603	1683	2375	1923	2098	2531	2084	2540	2599	2046	2074	2140	2153	1934	2557	2278	2115	2281	1850	1934									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	72000	1900	800	500	1700	2300	800	2000	2500	1700	1300	1600	1600	1500	1700	1400	1700	1700	1600	1400	1600	1500	1500	1500	2200	1800	1800	2300	1900	2500	2500	1800	1900	2000	2000	1800	2300	2000	1900	2000	1700	1800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	50686	1349	552	331	1091	1758	491	1393	1669	1191	956	1162	1203	1054	1414	1026	1306	1286	1088	989	1047	961	1008	1124	1414	1117	1345	1481	1223	1497	1505	1362	1360	1428	1565	1311	1678	1506	1492	1379	1235	1339									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2356	81	56	140	86	105	24	65	69	37	36	45	44	55	57	25	38	87	56	42	63	40	42	69	39	80	54	55	70	61	76	33	63	49	29	50	70	24	50	47	63	81									
6	Число погашенных избирательных бюллетеней	18958	470	192	29	523	437	285	542	762	472	308	393	353	391	229	349	356	327	456	369	490	499	450	307	747	603	401	764	607	942	919	405	477	523	406	439	552	470	358	574	402	380									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2356	81	56	140	86	105	24	65	69	37	36	45	44	55	57	25	38	87	56	42	63	40	42	69	39	80	54	55	70	61	76	33	63	49	29	50	70	24	50	47	63	81									
8	Число бюллетеней в стационарных ящиках для голосования	50665	1349	552	331	1089	1757	491	1391	1666	1188	956	1162	1203	1054	1414	1026	1306	1285	1086	989	1047	961	1008	1124	1414	1117	1344	1480	1223	1497	1505	1360	1360	1428	1565	1309	1677	1506	1492	1379	1235	1339									
9	Число недействительных избирательных бюллетеней	605	16	5	23	8	23	3	18	20	13	10	14	16	10	19	8	18	20	17	18	8	8	8	19	15	15	17	14	12	18	16	10	22	12	15	16	21	15	17	21	14	13									
10	Число действительных избирательных бюллетеней	52416	1414	603	448	1167	1839	512	1438	1715	1212	982	1193	1231	1099	1452	1043	1326	1352	1125	1013	1102	993	1042	1174	1438	1182	1381	1521	1281	1540	1565	1383	1401	1465	1579	1343	1726	1515	1525	1405	1284	1407									
11	Число полученных открепительных  удостоверений	1175	35	20	10	30	30	15	30	40	20	30	30	25	20	35	30	30	30	30	25	30	35	20	25	40	20	40	30	40	40	40	30	30	30	25	25	35	35	20	20	20	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1059	34	18	10	25	29	15	27	39	15	24	29	21	17	35	26	24	26	27	20	28	32	20	22	30	18	35	29	40	34	34	26	27	30	25	21	32	30	20	20	19	26									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1402	110	96	50	55	131	26	31	46	20	25	50	20	29	22	33	26	28	37	20	20	14	17	16	18	21	46	36	17	32	22	28	28	27	25	45	25	19	22	25	23	21									
14	Число неиспользованных открепительных удостоверений	116	1	2	0	5	1	0	3	1	5	6	1	4	3	0	4	6	4	3	5	2	3	0	3	10	2	5	1	0	6	6	4	3	0	0	4	3	5	0	0	1	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	103	3	0	0	0	3	2	4	9	1	2	1	0	2	4	0	2	4	0	3	3	2	1	5	7	6	0	6	2	3	3	4	1	6	1	1	3	2	1	2	1	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	3705	103	35	32	93	80	34	103	94	79	62	84	83	58	114	55	82	95	75	72	87	86	85	64	130	100	132	108	72	129	125	105	111	117	94	79	136	113	124	93	85	97									
