Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Верещагинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638					
1	"Число избирателей, включенных в списки избирателей"	32705	892	434	1233	1313	1267	1359	1142	1269	1118	1119	1199	1323	1206	1166	1220	981	379	817	1073	770	870	389	1550	252	770	589	306	108	721	720	1379	1068	1197	108	397	190	149	662					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28610	900	400	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	300	800	1000	700	800	400	1500	240	700	600	300	120	700	700	1000	1000	1000	100	400	200	150	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14616	348	194	571	504	537	527	478	629	544	668	475	641	624	588	691	474	188	445	543	396	350	213	662	84	341	209	173	86	258	166	529	401	438	69	142	100	76	254					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3961	27	52	67	158	77	161	51	75	145	40	65	38	54	58	66	51	50	83	44	48	205	33	175	72	100	152	43	12	205	271	422	205	308	20	96	27	36	169					
6	Число погашенных избирательных бюллетеней	10033	525	154	362	338	386	312	471	296	311	292	460	321	322	354	243	475	62	272	413	256	245	154	663	84	259	239	84	22	237	263	49	394	254	11	162	73	38	177					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3961	27	52	67	158	77	161	51	75	145	40	65	38	54	58	66	51	50	83	44	48	205	33	175	72	100	152	43	12	205	271	422	205	308	20	96	27	36	169					
8	Число бюллетеней в стационарных ящиках для голосования	14615	348	194	571	503	537	527	478	629	544	668	475	641	624	588	691	474	188	445	543	396	350	213	662	84	341	209	173	86	258	166	529	401	438	69	142	100	76	254					
9	Число недействительных избирательных бюллетеней	149	5	4	10	6	5	2	7	5	11	5	9	2	4	6	5	4	3	1	4	7	0	5	6	0	4	1	4	1	2	2	5	7	1	0	1	1	0	4					
10	Число действительных избирательных бюллетеней	18427	370	242	628	655	609	686	522	699	678	703	531	677	674	640	752	521	235	527	583	437	555	241	831	156	437	360	212	97	461	435	946	599	745	89	237	126	112	419					
11	Число полученных открепительных  удостоверений	348	10	2	10	8	9	6	5	15	15	15	10	10	12	16	7	5	6	15	5	15	5	25	15	2	6	7	14	2	7	5	10	10	18	2	10	2	2	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	308	10	2	10	6	8	6	5	15	15	13	9	10	11	16	5	5	6	14	4	11	2	25	12	2	6	7	14	2	5	4	8	9	15	1	8	0	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	131	2	2	3	7	7	1	2	11	6	4	2	10	6	2	7	3	2	1	5	18	1	4	3	2	1	1	0	1	1	1	3	3	5	1	0	2	0	1					
14	Число неиспользованных открепительных удостоверений	40	0	0	0	2	1	0	0	0	0	2	1	0	1	0	2	0	0	1	1	4	3	0	3	0	0	0	0	0	2	1	2	1	3	1	2	2	2	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	240	7	3	13	5	13	6	5	12	5	15	2	7	8	12	18	11	0	4	6	5	10	1	11	4	2	3	4	2	6	4	9	9	8	0	4	2	0	4					
		1.29%	1.87%	1.22%	2.04%	0.76%	2.12%	0.87%	0.95%	1.70%	0.73%	2.12%	0.37%	1.03%	1.18%	1.86%	2.38%	2.10%	0.00%	0.76%	1.02%	1.13%	1.80%	0.41%	1.31%	2.56%	0.45%	0.83%	1.85%	2.04%	1.30%	0.92%	0.95%	1.49%	1.07%	0.00%	1.68%	1.57%	0.00%	0.95%					
19	Жириновский Владимир Вольфович	2442	57	33	85	100	79	102	84	99	66	87	88	91	83	104	79	73	39	61	67	47	71	54	87	30	58	53	32	12	112	55	96	115	79	8	11	9	3	33					
		13.15%	15.20%	13.41%	13.32%	15.13%	12.87%	14.83%	15.88%	14.06%	9.58%	12.29%	16.30%	13.40%	12.24%	16.10%	10.44%	13.90%	16.39%	11.55%	11.41%	10.59%	12.79%	21.95%	10.39%	19.23%	13.15%	14.68%	14.81%	12.24%	24.19%	12.59%	10.09%	18.98%	10.59%	8.99%	4.62%	7.09%	2.68%	7.80%					
20	Зюганов Геннадий Андреевич	2527	58	21	88	73	71	98	76	114	118	154	63	101	129	122	111	109	26	83	149	99	72	35	75	16	53	18	13	6	53	40	124	40	67	6	27	2	1	16					
		13.60%	15.47%	8.54%	13.79%	11.04%	11.56%	14.24%	14.37%	16.19%	17.13%	21.75%	11.67%	14.87%	19.03%	18.89%	14.66%	20.76%	10.92%	15.72%	25.38%	22.30%	12.97%	14.23%	8.96%	10.26%	12.02%	4.99%	6.02%	6.12%	11.45%	9.15%	13.04%	6.60%	8.98%	6.74%	11.34%	1.57%	0.89%	3.78%					
21	Медведев Дмитрий Анатольевич	13218	248	185	442	477	446	480	357	474	489	447	378	478	454	402	544	328	170	379	361	286	402	151	658	106	324	286	163	77	290	336	717	435	591	75	195	113	108	366					
		71.16%	66.13%	75.20%	69.28%	72.16%	72.64%	69.77%	67.49%	67.33%	70.97%	63.14%	70.00%	70.40%	66.96%	62.23%	71.86%	62.48%	71.43%	71.78%	61.50%	64.41%	72.43%	61.38%	78.61%	67.95%	73.47%	79.22%	75.46%	78.57%	62.63%	76.89%	75.39%	71.78%	79.22%	84.27%	81.93%	88.98%	96.43%	86.52%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
