Выборы Президента Российской Федерации																																						
Дата голосования: 18.03.2018																																						
																																						
"Наименование Избирательной комиссии:    Хабаровск, Кировская"																																						
																																						
Сводная таблица итогов голосования																																						
																																						
	Число участковых избирательных комиссий	27																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	27																																				
																																						
		Сумма	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161									
1	"Число избирателей, включенных в список избирателей"	42652	1084	2498	1456	1800	1842	2121	1834	1258	1231	597	2039	1642	2400	1525	774	1616	403	1548	1637	1948	1370	2178	2133	1721	1938	1321	738									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	37200	800	2000	1200	1400	1700	1900	1700	1000	1200	650	1700	1500	2000	1400	900	1400	450	1400	1400	1700	1200	1900	1900	1500	1900	800	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	27375	706	1769	920	1173	1271	1394	1236	837	793	422	1391	1078	1657	915	774	1093	119	990	1122	1293	833	1221	1188	901	1089	768	422									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1306	18	31	34	21	29	32	139	29	33	141	65	32	33	32	0	17	282	55	47	54	33	27	27	19	43	12	21									
6	Число погашенных избирательных бюллетеней	8518	76	200	246	206	400	474	325	134	374	87	244	390	310	453	126	290	49	355	231	353	334	652	685	580	767	20	157									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1306	18	31	34	21	29	32	139	29	33	141	65	32	33	32	0	17	282	55	47	54	33	27	27	19	43	12	21									
8	Число бюллетеней в стационарных ящиках для голосования	27363	706	1769	920	1173	1271	1394	1236	834	793	422	1389	1078	1656	915	774	1093	119	990	1122	1291	833	1221	1188	901	1088	765	422									
9	Число недействительных избирательных бюллетеней	427	41	32	16	22	14	37	19	10	8	11	16	10	16	13	7	10	4	15	18	21	13	11	18	13	21	7	4									
10	Число действительных избирательных бюллетеней	28242	683	1768	938	1172	1286	1389	1356	853	818	552	1438	1100	1673	934	767	1100	397	1030	1151	1324	853	1237	1197	907	1110	770	439									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																						
13	Бабурин Сергей Николаевич	278	9	14	6	5	9	20	19	6	10	7	16	7	13	7	23	10	5	13	14	13	8	11	9	4	10	5	5									
		0.97%	1.24%	0.78%	0.63%	0.42%	0.69%	1.40%	1.38%	0.70%	1.21%	1.24%	1.10%	0.63%	0.77%	0.74%	2.97%	0.90%	1.25%	1.24%	1.20%	0.97%	0.92%	0.88%	0.74%	0.43%	0.88%	0.64%	1.13%									
14	Грудинин Павел Николаевич	5234	167	349	181	231	257	274	282	170	167	86	265	226	257	186	55	208	38	171	205	239	146	242	213	188	202	140	89									
		18.26%	23.07%	19.39%	18.97%	19.35%	19.77%	19.21%	20.51%	19.70%	20.22%	15.28%	18.23%	20.36%	15.22%	19.64%	7.11%	18.74%	9.48%	16.36%	17.54%	17.77%	16.86%	19.39%	17.53%	20.43%	17.86%	18.02%	20.09%									
15	Жириновский Владимир Вольфович	2097	52	154	70	92	76	106	95	51	47	62	76	60	93	52	95	78	64	69	63	85	69	114	106	74	85	72	37									
		7.31%	7.18%	8.56%	7.34%	7.71%	5.85%	7.43%	6.91%	5.91%	5.69%	11.01%	5.23%	5.41%	5.51%	5.49%	12.27%	7.03%	15.96%	6.60%	5.39%	6.32%	7.97%	9.13%	8.72%	8.04%	7.52%	9.27%	8.35%									
16	Путин Владимир Владимирович	18952	422	1152	607	770	874	917	873	586	537	364	1004	710	1240	627	481	735	265	726	797	886	586	812	816	588	772	520	285									
		66.11%	58.29%	64.00%	63.63%	64.49%	67.23%	64.31%	63.49%	67.90%	65.01%	64.65%	69.05%	63.96%	73.42%	66.21%	62.14%	66.22%	66.08%	69.47%	68.18%	65.87%	67.67%	65.06%	67.16%	63.91%	68.26%	66.92%	64.33%									
17	Собчак Ксения Анатольевна	729	14	43	38	42	32	28	36	17	15	22	36	38	41	27	32	25	19	23	27	46	16	20	22	22	18	18	12									
		2.54%	1.93%	2.39%	3.98%	3.52%	2.46%	1.96%	2.62%	1.97%	1.82%	3.91%	2.48%	3.42%	2.43%	2.85%	4.13%	2.25%	4.74%	2.20%	2.31%	3.42%	1.85%	1.60%	1.81%	2.39%	1.59%	2.32%	2.71%									
18	Сурайкин Максим Александрович	182	5	14	7	2	14	6	6	3	6	4	4	14	10	8	16	7	1	6	6	8	8	8	5	6	5	2	1									
		0.63%	0.69%	0.78%	0.73%	0.17%	1.08%	0.42%	0.44%	0.35%	0.73%	0.71%	0.28%	1.26%	0.59%	0.84%	2.07%	0.63%	0.25%	0.57%	0.51%	0.59%	0.92%	0.64%	0.41%	0.65%	0.44%	0.26%	0.23%									
19	Титов Борис Юрьевич	370	6	24	12	14	11	19	23	10	16	4	15	23	10	11	40	21	3	6	16	16	7	16	14	15	9	5	4									
		1.29%	0.83%	1.33%	1.26%	1.17%	0.85%	1.33%	1.67%	1.16%	1.94%	0.71%	1.03%	2.07%	0.59%	1.16%	5.17%	1.89%	0.75%	0.57%	1.37%	1.19%	0.81%	1.28%	1.15%	1.63%	0.80%	0.64%	0.90%									
20	Явлинский Григорий Алексеевич	400	8	18	17	16	13	19	22	10	20	3	22	22	9	16	25	16	2	16	23	31	13	14	12	10	9	8	6									
		1.40%	1.10%	1.00%	1.78%	1.34%	1.00%	1.33%	1.60%	1.16%	2.42%	0.53%	1.51%	1.98%	0.53%	1.69%	3.23%	1.44%	0.50%	1.53%	1.97%	2.30%	1.50%	1.12%	0.99%	1.09%	0.80%	1.03%	1.35%									
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
