Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Верхнетоемская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №237	УИК №238	УИК №239	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249									
1	"Число избирателей, включенных в список избирателей"	14160	186	251	148	443	134	141	718	194	1395	2049	555	1345	802	497	382	203	722	930	539	391	250	257	1628									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14500	185	245	150	460	135	135	730	210	1450	2110	570	1400	810	520	400	200	700	900	570	400	260	260	1700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	571	0	23	0	22	0	0	56	0	42	0	49	0	14	90	57	0	44	11	17	0	0	0	146									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5875	90	100	62	164	47	78	299	89	627	1012	157	666	323	119	104	113	282	387	199	182	116	120	539									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	625	13	24	8	15	7	12	29	11	78	53	33	18	50	23	34	6	22	78	37	19	13	2	40									
6	Число погашенных избирательных бюллетеней	7429	82	98	80	259	81	45	346	110	703	1045	331	716	423	288	205	81	352	424	317	199	131	138	975									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1196	13	47	8	37	7	12	85	11	120	53	82	18	64	113	91	6	66	89	54	19	13	2	186									
8	Число бюллетеней в стационарных ящиках для голосования	5875	90	100	62	164	47	78	299	89	627	1012	157	666	323	119	104	113	282	387	199	182	116	120	539									
9	Число недействительных избирательных бюллетеней	34	1	0	0	1	0	0	0	1	4	5	1	5	3	1	1	0	2	1	1	0	1	0	6									
