Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Красногвардейская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74					
1	"Число избирателей, внесенных в список избирателей"	21926	1393	1821	1042	1947	1976	2195	914	931	1989	542	778	588	279	375	668	917	333	1226	523	322	1167					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21650	1400	1800	1050	1900	1900	2200	900	900	2000	550	750	570	265	365	650	900	320	1200	530	310	1190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15768	1211	834	920	1568	1344	1650	816	682	1040	410	600	355	228	203	376	450	211	963	485	284	1138					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1219	32	26	69	116	134	231	8	39	82	24	31	25	17	56	78	75	28	93	28	15	12					
6	Число погашенных избирательных бюллетеней	4663	157	940	61	216	422	319	76	179	878	116	119	190	20	106	196	375	81	144	17	11	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1219	32	26	69	116	134	231	8	39	82	24	31	25	17	56	78	75	28	93	28	15	12					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15768	1211	834	920	1568	1344	1650	816	682	1040	410	600	355	228	203	376	450	211	963	485	284	1138					
9	Число недействительных избирательных бюллетеней	200	0	18	17	20	18	10	0	15	20	9	11	7	3	6	0	21	0	19	3	3	0					
10	Число действительных избирательных бюллетеней	16787	1243	842	972	1664	1460	1871	824	706	1102	425	620	373	242	253	454	504	239	1037	510	296	1150					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	117	6	9	7	17	17	12	3	4	10	4	4	3	1	3	0	2	2	10	0	2	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	108	6	9	7	17	17	12	3	2	8	4	4	0	1	3	0	2	2	10	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	17	1	0	0	5	1	1	0	0	5	0	1	0	0	1	0	0	0	1	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	9	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	877	14	129	81	55	74	86	6	35	90	1	49	29	6	23	26	44	20	57	11	26	15					
		5.16%	1.13%	15.00%	8.19%	3.27%	5.01%	4.57%	0.73%	4.85%	8.02%	0.23%	7.77%	7.63%	2.45%	8.88%	5.73%	8.38%	8.37%	5.40%	2.14%	8.70%	1.30%					
