Выборы Президента Российской Федерации																																											
Дата голосования: 04.03.2012																																											
																																											
Наименование Избирательной комиссии:    район Зябликово																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	32																																									
																																											
		Сумма	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №3330									
1	Число избирателей, включенных в список избирателей	77513	2683	2036	1789	2344	2326	2005	2009	2782	2882	2271	2633	2059	2030	2814	2907	2786	2789	2429	2124	2390	2688	2743	2892	2581	2782	2680	2593	2835	2636	2494	1852	649									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	74950	2560	1900	1620	2250	2200	1900	1920	2650	2760	2180	2560	2000	1930	2730	2770	2670	2650	2300	1930	2300	2530	2620	2800	2420	2650	2650	2500	2700	2500	2400	1800	1600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	42730	1459	1130	955	1394	1193	1070	1102	1618	1693	1253	1484	1112	1161	1575	1620	1626	1592	1308	1160	1386	1359	1519	1544	1454	1457	1353	1406	1543	1417	1224	1007	556									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1250	45	43	40	37	76	45	31	29	67	37	30	43	21	44	25	23	29	30	44	24	56	44	50	18	13	61	13	21	27	55	36	93									
6	Число погашенных избирательных бюллетеней	30982	1056	727	625	819	931	785	787	1003	1000	890	1046	845	748	1111	1125	1021	1029	962	726	890	1115	1057	1206	948	1192	1236	1081	1136	1056	1121	757	951									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1249	45	43	40	37	76	45	31	28	67	37	30	43	21	44	25	23	29	30	44	24	56	44	50	18	13	61	13	21	27	55	36	93									
8	Число бюллетеней в стационарных ящиках для голосования	42641	1457	1127	955	1392	1173	1070	1098	1617	1685	1253	1480	1109	1161	1575	1620	1626	1590	1308	1158	1382	1352	1516	1538	1453	1457	1353	1403	1543	1414	1224	997	555									
9	Число недействительных избирательных бюллетеней	787	24	22	14	29	21	24	28	23	41	23	33	12	25	19	15	30	34	23	22	23	24	21	29	35	24	24	31	37	26	19	19	13									
10	Число действительных избирательных бюллетеней	43103	1478	1148	981	1400	1228	1091	1101	1622	1711	1267	1477	1140	1157	1600	1630	1619	1585	1315	1180	1383	1384	1539	1559	1436	1446	1390	1385	1527	1415	1260	1014	635									
11	Число полученных открепительных  удостоверений	2015	60	55	65	65	65	65	65	65	65	65	75	50	55	90	70	65	65	70	60	65	49	58	78	65	65	65	85	65	65	65	55	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1725	60	42	46	57	45	44	43	65	65	49	75	40	39	90	70	56	65	69	32	50	36	48	75	55	56	65	85	56	54	51	42	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1708	41	40	113	31	77	55	38	47	41	43	27	30	43	33	79	53	58	99	132	46	58	50	57	31	50	33	49	52	71	22	21	88									
14	Число неиспользованных открепительных удостоверений	290	0	13	19	8	20	21	22	0	0	16	0	10	16	0	0	9	0	1	28	15	13	10	3	10	9	0	0	9	11	14	13	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	185	3	0	1	7	10	4	0	2	6	6	8	5	2	11	11	7	9	4	7	3	1	5	4	5	8	2	19	17	8	5	5	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0									
																																											
19	Жириновский Владимир Вольфович	2850	84	85	42	59	76	62	69	139	90	77	116	46	74	143	90	107	127	92	100	74	65	100	109	80	129	88	107	124	101	89	75	31									
		6.49%	5.59%	7.26%	4.22%	4.13%	6.08%	5.56%	6.11%	8.45%	5.14%	5.97%	7.68%	3.99%	6.26%	8.83%	5.47%	6.49%	7.84%	6.88%	8.32%	5.26%	4.62%	6.41%	6.86%	5.44%	8.78%	6.22%	7.56%	7.93%	7.01%	6.96%	7.26%	4.78%									
20	Зюганов Геннадий Андреевич	8399	323	233	182	286	245	214	190	259	320	260	372	197	247	271	309	296	314	260	212	296	271	293	294	314	277	241	286	313	274	212	200	138									
		19.14%	21.50%	19.91%	18.29%	20.01%	19.62%	19.19%	16.83%	15.74%	18.26%	20.16%	24.64%	17.10%	20.90%	16.74%	18.78%	17.95%	19.39%	19.43%	17.64%	21.05%	19.25%	18.78%	18.51%	21.35%	18.84%	17.04%	20.20%	20.01%	19.01%	16.58%	19.36%	21.30%									
21	Миронов Сергей Михайлович	2175	64	65	38	86	59	64	60	84	97	61	58	48	63	54	50	90	88	69	54	96	56	83	77	107	64	67	74	73	68	61	65	32									
		4.96%	4.26%	5.56%	3.82%	6.02%	4.72%	5.74%	5.31%	5.11%	5.54%	4.73%	3.84%	4.17%	5.33%	3.34%	3.04%	5.46%	5.44%	5.16%	4.49%	6.83%	3.98%	5.32%	4.85%	7.27%	4.35%	4.74%	5.23%	4.67%	4.72%	4.77%	6.29%	4.94%									
22	Прохоров Михаил Дмитриевич	7245	302	204	151	294	199	228	194	291	299	234	260	131	161	147	203	359	310	194	175	246	260	269	235	348	250	223	222	197	250	140	181	88									
		16.51%	20.11%	17.44%	15.18%	20.57%	15.93%	20.45%	17.18%	17.69%	17.07%	18.14%	17.22%	11.37%	13.62%	9.08%	12.34%	21.77%	19.15%	14.50%	14.56%	17.50%	18.47%	17.24%	14.80%	23.66%	17.01%	15.77%	15.68%	12.60%	17.35%	10.95%	17.52%	13.58%									
23	Путин Владимир Владимирович	22434	705	561	568	675	649	523	588	849	905	635	671	718	612	985	978	767	746	700	639	671	732	794	844	587	726	771	696	820	722	758	493	346									
		51.11%	46.94%	47.95%	57.09%	47.24%	51.96%	46.91%	52.08%	51.61%	51.66%	49.22%	44.44%	62.33%	51.78%	60.84%	59.45%	46.51%	46.08%	52.32%	53.16%	47.72%	51.99%	50.90%	53.15%	39.90%	49.39%	54.53%	49.15%	52.43%	50.10%	59.27%	47.73%	53.40%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
