Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    район Зябликово																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №3142					
1	"Число избирателей, внесенных в список"	73502	2625	1747	1739	2368	2274	2420	1518	2798	2711	2019	2517	1961	1993	2310	2548	2873	2725	2349	2275	2003	2635	2840	2744	2391	2532	2223	2510	2173	2624	2427	2040	590					
2	Число полученных избирательных бюллетеней	73300	2700	1900	1600	2400	2300	2500	2000	2600	2600	2100	2500	2000	2000	2400	2600	2800	2500	2200	2200	2000	2500	2600	2600	2400	2500	2200	2600	2200	2400	2500	2100	800					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	50480	1957	1205	1282	1698	1774	1773	1158	1947	1466	1244	1457	1590	1779	1789	1922	1578	1615	1759	1650	1514	1723	1534	1547	1771	1897	1265	2073	1585	1410	1318	1610	590					
5	"Число избирательных бюллетеней, выданных вне помещения"	907	48	27	31	31	23	43	25	34	44	28	20	32	22	10	9	24	21	30	37	30	37	31	25	21	24	46	19	29	25	43	38	0					
6	Число погашенных избирательных бюллетеней	21913	695	668	287	671	503	684	817	619	1090	828	1023	378	199	601	669	1198	864	411	513	456	740	1035	1028	608	579	889	508	586	965	1139	452	210					
7	Число избирательных бюллетеней в переносных ящиках	907	48	27	31	31	23	43	25	34	44	28	20	32	22	10	9	24	21	30	37	30	37	31	25	21	24	46	19	29	25	43	38	0					
8	Число бюллетеней в стационарных ящиках для голосования	50352	1956	1205	1282	1698	1751	1773	1158	1943	1459	1244	1457	1590	1779	1789	1922	1578	1615	1754	1647	1514	1723	1534	1518	1771	1885	1265	2054	1585	1385	1318	1610	590					
9	Число недействительных избирательных бюллетеней	440	9	4	6	6	7	0	26	4	10	8	8	8	9	16	21	19	23	16	20	8	14	8	11	16	8	12	2	126	7	8	0	0					
10	Число действительных избирательных бюллетеней	50819	1995	1228	1307	1723	1767	1816	1157	1973	1493	1264	1469	1614	1792	1783	1910	1583	1613	1768	1664	1536	1746	1557	1532	1776	1901	1299	2071	1488	1403	1353	1648	590					
