Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Сергокалинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227					
1	"Число избирателей, внесенных в списки избирателей"	18203	443	492	453	332	577	560	501	1131	283	410	679	892	766	791	835	567	566	413	931	814	731	873	686	678	837	466	455	551	490					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18146	441	495	453	332	572	560	495	1131	283	410	669	877	766	791	835	566	566	413	928	814	725	873	686	678	824	466	455	550	492					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	16878	430	418	439	290	541	488	415	1067	239	374	580	820	759	754	807	521	521	410	859	712	691	824	626	677	790	457	420	500	449					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	260	0	70	0	15	14	60	2	0	21	4	41	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	3					
6	Число погашенных избирательных бюллетеней	1008	11	7	14	27	17	12	78	64	23	32	48	57	7	37	28	45	45	3	69	102	34	49	30	1	34	9	35	50	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	260	0	70	0	15	14	60	2	0	21	4	41	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16876	428	418	439	290	541	488	415	1067	239	374	580	820	759	754	807	521	521	410	859	712	691	824	626	677	790	457	420	500	449					
9	Число недействительных избирательных бюллетеней	100	2	0	0	2	0	0	5	1	0	2	0	10	0	2	0	1	0	1	0	7	0	36	2	2	0	0	16	9	2					
10	Число действительных избирательных бюллетеней	17036	426	488	439	303	555	548	412	1066	260	376	621	810	759	752	807	520	521	409	859	705	691	788	654	675	790	457	404	491	450					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	350	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	343	12	12	12	12	12	12	12	12	12	12	12	11	12	12	12	12	12	12	9	10	12	11	12	12	12	12	12	12	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	26	2	0	0	0	0	0	3	0	0	0	3	2	0	0	0	1	0	0	1	3	2	3	0	1	0	2	0	2	1					
		0.15%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.48%	0.24%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.12%	0.42%	0.29%	0.36%	0.00%	0.15%	0.00%	0.44%	0.00%	0.40%	0.22%					
19	2.Всероссийская политическая партия «Гражданская Сила»	5	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1598	27	33	14	34	24	48	62	53	30	81	66	140	26	27	25	52	65	11	250	96	38	28	26	78	35	16	148	31	34					
		9.33%	6.31%	6.76%	3.19%	11.15%	4.32%	8.76%	14.87%	4.97%	11.54%	21.43%	10.63%	17.07%	3.43%	3.58%	3.10%	9.98%	12.48%	2.68%	29.10%	13.48%	5.50%	3.40%	3.96%	11.52%	4.43%	3.50%	35.24%	6.20%	7.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	21	1	0	0	0	0	0	0	2	2	6	0	5	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	0					
		0.12%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.77%	1.59%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.14%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.40%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	52	0	0	0	1	0	0	0	3	1	2	3	5	1	1	3	4	4	0	4	4	2	4	3	3	0	0	0	2	2					
		0.30%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.28%	0.38%	0.53%	0.48%	0.61%	0.13%	0.13%	0.37%	0.77%	0.77%	0.00%	0.47%	0.56%	0.29%	0.49%	0.46%	0.44%	0.00%	0.00%	0.00%	0.40%	0.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	3	0	0	1	0	0	4	1	0	4	4	2	0	0	0	2	1	0	1	1	0	0	0	0	0	5	2	1	0					
		0.19%	0.70%	0.00%	0.00%	0.33%	0.00%	0.00%	0.96%	0.09%	0.00%	1.06%	0.64%	0.24%	0.00%	0.00%	0.00%	0.38%	0.19%	0.00%	0.12%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.48%	0.20%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15289	393	455	425	267	531	500	337	1003	225	282	545	656	732	724	779	458	451	398	601	601	648	753	625	592	755	434	253	453	413					
		89.22%	91.82%	93.24%	96.81%	87.54%	95.68%	91.24%	80.82%	94.00%	86.54%	74.60%	87.76%	80.00%	96.44%	96.02%	96.53%	87.91%	86.56%	97.07%	69.97%	84.41%	93.78%	91.38%	95.27%	87.44%	95.57%	94.97%	60.24%	90.60%	91.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	7	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
