Выборы Президента Российской Федерации																																																
Дата голосования: 04.03.2012																																																
																																																
Наименование Избирательной комиссии:    Устьянская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	37																																														
																																																
		Сумма	УИК №870	УИК №871	УИК №872	УИК №873	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №909	УИК №911									
1	Число избирателей, включенных в список избирателей	26280	368	138	334	696	375	295	168	822	548	741	362	153	682	1075	1015	636	479	2919	2771	2543	235	119	529	194	413	650	167	134	386	705	1092	1454	479	789	688	686	440									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24320	350	130	340	650	350	280	160	800	500	650	300	150	650	1000	950	600	400	2700	2500	2500	200	100	500	180	350	600	150	130	350	650	1000	1300	450	700	650	650	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	659	0	0	0	29	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	23	135	22	0	0	62	0	0	8	54	74	120	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12315	210	76	167	246	195	134	67	330	230	391	186	80	355	592	541	295	235	1436	1460	1194	65	62	268	70	164	226	73	67	186	283	459	722	233	327	244	210	236									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1374	31	11	25	98	28	20	22	33	55	48	32	18	32	37	41	49	17	69	132	62	10	9	43	23	13	20	7	6	12	21	86	95	27	22	17	44	59									
6	Число погашенных избирательных бюллетеней	9972	109	43	148	277	127	126	71	344	215	211	82	52	263	371	368	256	148	1195	908	1244	86	29	189	87	150	219	48	57	152	284	455	483	182	297	315	276	105									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2033	31	11	25	127	28	20	22	126	55	48	32	18	32	37	41	49	17	69	132	62	49	9	43	23	36	155	29	6	12	83	86	95	35	76	91	164	59									
8	Число бюллетеней в стационарных ящиках для голосования	12313	210	76	167	246	195	134	67	330	230	391	186	80	355	592	541	295	235	1435	1460	1194	65	62	268	70	164	226	73	67	186	283	459	721	233	327	244	210	236									
9	Число недействительных избирательных бюллетеней	87	0	1	2	4	0	0	0	4	2	3	1	0	4	5	8	2	0	9	12	9	0	0	1	1	2	1	1	0	1	1	4	6	0	0	1	2	0									
10	Число действительных избирательных бюллетеней	14259	241	86	190	369	223	154	89	452	283	436	217	98	383	624	574	342	252	1495	1580	1247	114	71	310	92	198	380	101	73	197	365	541	810	268	403	334	372	295									
11	Число полученных открепительных  удостоверений	310	3	6	2	5	3	5	2	4	8	9	7	7	7	15	12	7	3	34	34	27	11	2	9	5	4	10	3	3	1	12	15	13	5	5	7	4	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	252	3	5	1	4	1	3	1	4	7	7	5	4	7	15	10	5	1	30	31	20	10	1	9	4	2	7	1	3	1	7	12	12	5	5	5	4	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	219	3	1	2	0	2	2	1	3	5	6	6	8	10	10	14	0	2	34	27	21	2	2	4	4	2	3	2	3	5	1	0	11	6	3	12	2	0									
14	Число неиспользованных открепительных удостоверений	58	0	1	1	1	2	2	1	0	1	2	2	3	0	0	2	2	2	4	3	7	1	1	0	1	2	3	2	0	0	5	3	1	0	0	2	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	37	1	0	0	0	2	0	0	1	1	0	1	0	0	2	1	0	0	6	4	6	0	0	1	0	0	0	0	0	0	3	3	1	1	0	3	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
19	Жириновский Владимир Вольфович	1053	19	10	17	30	22	8	3	28	31	36	23	17	27	51	28	26	23	88	77	75	17	13	16	6	21	25	5	3	19	24	53	81	12	36	20	34	29									
		7.34%	7.88%	11.49%	8.85%	8.04%	9.87%	5.19%	3.37%	6.14%	10.88%	8.20%	10.55%	17.35%	6.98%	8.11%	4.81%	7.56%	9.13%	5.85%	4.84%	5.97%	14.91%	18.31%	5.14%	6.45%	10.50%	6.56%	4.90%	4.11%	9.60%	6.56%	9.72%	9.93%	4.48%	8.93%	5.97%	9.09%	9.83%									
20	Зюганов Геннадий Андреевич	2109	27	8	17	64	25	21	7	60	37	54	44	13	49	97	101	45	21	236	238	197	12	8	24	2	29	46	12	15	22	71	89	163	32	43	92	62	26									
		14.70%	11.20%	9.20%	8.85%	17.16%	11.21%	13.64%	7.87%	13.16%	12.98%	12.30%	20.18%	13.27%	12.66%	15.42%	17.35%	13.08%	8.33%	15.69%	14.95%	15.68%	10.53%	11.27%	7.72%	2.15%	14.50%	12.07%	11.76%	20.55%	11.11%	19.40%	16.33%	19.98%	11.94%	10.67%	27.46%	16.58%	8.81%									
21	Миронов Сергей Михайлович	838	18	5	11	23	10	7	6	27	11	19	23	7	12	36	45	16	10	97	118	78	2	2	25	3	15	18	6	3	11	20	18	47	17	25	17	21	9									
		5.84%	7.47%	5.75%	5.73%	6.17%	4.48%	4.55%	6.74%	5.92%	3.86%	4.33%	10.55%	7.14%	3.10%	5.72%	7.73%	4.65%	3.97%	6.45%	7.41%	6.21%	1.75%	2.82%	8.04%	3.23%	7.50%	4.72%	5.88%	4.11%	5.56%	5.46%	3.30%	5.76%	6.34%	6.20%	5.07%	5.61%	3.05%									
22	Прохоров Михаил Дмитриевич	824	8	7	4	7	9	7	3	21	12	26	22	2	22	36	37	22	7	136	126	73	6	0	27	3	10	9	4	4	4	20	17	52	19	11	18	11	22									
		5.74%	3.32%	8.05%	2.08%	1.88%	4.04%	4.55%	3.37%	4.61%	4.21%	5.92%	10.09%	2.04%	5.68%	5.72%	6.36%	6.40%	2.78%	9.04%	7.91%	5.81%	5.26%	0.00%	8.68%	3.23%	5.00%	2.36%	3.92%	5.48%	2.02%	5.46%	3.12%	6.37%	7.09%	2.73%	5.37%	2.94%	7.46%									
23	Путин Владимир Владимирович	9435	169	56	141	245	157	111	70	316	192	301	105	59	273	404	363	233	191	938	1021	824	77	48	218	78	123	282	74	48	141	230	364	467	188	288	187	244	209									
		65.77%	70.12%	64.37%	73.44%	65.68%	70.40%	72.08%	78.65%	69.30%	67.37%	68.56%	48.17%	60.20%	70.54%	64.23%	62.37%	67.73%	75.79%	62.37%	64.13%	65.61%	67.54%	67.61%	70.10%	83.87%	61.50%	74.02%	72.55%	65.75%	71.21%	62.84%	66.79%	57.23%	70.15%	71.46%	55.82%	65.24%	70.85%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
