Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Тарумовская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355					
1	"Число избирателей, внесенных в списки избирателей"	18290	885	220	208	1143	512	555	2068	1076	606	1609	1291	401	683	315	671	813	1015	1613	1629	977					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17982	872	218	206	1135	509	548	2040	1036	634	1589	1258	396	664	310	654	787	1005	1597	1567	957					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	16171	732	191	191	1022	352	536	1948	1012	571	1541	833	384	610	285	448	738	904	1461	1500	912					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	187	9	0	0	14	67	12	28	0	0	8	16	0	0	0	9	0	24	0	0	0					
6	Число погашенных избирательных бюллетеней	1624	131	27	15	99	90	0	64	24	63	40	409	12	54	25	197	49	77	136	67	45					
7	Число избирательных бюллетеней в переносных ящиках для голосования	187	9	0	0	14	67	12	28	0	0	8	16	0	0	0	9	0	24	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16171	732	191	191	1022	352	536	1948	1012	571	1541	833	384	610	285	448	738	904	1461	1500	912					
9	Число недействительных избирательных бюллетеней	68	4	5	1	0	0	0	6	0	0	29	17	0	4	0	0	0	0	0	1	1					
10	Число действительных избирательных бюллетеней	16290	737	186	190	1036	419	548	1970	1012	571	1520	832	384	606	285	457	738	928	1461	1499	911					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	347	14	13	13	20	13	13	25	25	18	20	20	13	13	13	13	14	20	24	23	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	11	0	0	0	0	1	0	5	1	0	0	0	0	0	0	2	0	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	336	14	13	13	20	12	13	20	24	18	20	20	13	13	13	11	14	20	23	22	20					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
