Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Тарумовская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404					
1	"Число избирателей, внесенных в список избирателей"	22886	1004	252	250	1344	538	531	2971	1688	712	1928	1344	490	811	316	822	954	1173	2382	2218	1158					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20800	950	230	250	1290	530	530	2940	1559	600	1830	1000	460	760	295	770	950	1120	1846	1800	1090					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	20464	942	225	250	1285	482	505	2938	1559	600	1829	880	460	760	295	766	950	1120	1786	1742	1090					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	149	8	5	0	5	48	25	2	0	0	1	36	0	0	0	4	0	0	4	11	0					
6	Число погашенных избирательных бюллетеней	191	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	60	47	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	149	8	5	0	5	48	25	2	0	0	1	36	0	0	0	4	0	0	4	11	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20464	942	225	250	1285	482	505	2938	1559	600	1829	880	460	760	295	766	950	1120	1786	1742	1090					
9	Число недействительных избирательных бюллетеней	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	44	0					
10	Число действительных избирательных бюллетеней	20562	950	230	250	1290	530	530	2940	1559	600	1830	916	460	760	295	770	950	1120	1783	1709	1090					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	123	5	4	4	6	4	4	9	8	4	8	8	4	5	4	5	5	8	10	10	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	7	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	116	5	3	4	6	4	4	7	8	2	8	8	4	5	4	5	5	8	10	8	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	25	0					
		0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	1.43%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.74%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.34%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1682	76	21	21	105	47	47	216	125	58	147	73	37	63	24	62	36	92	219	117	96					
		8.16%	8.00%	9.13%	8.40%	8.14%	8.87%	8.87%	7.35%	8.02%	9.67%	8.03%	7.97%	8.04%	8.29%	8.14%	8.05%	3.79%	8.21%	12.23%	6.67%	8.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.06%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18797	874	209	229	1185	483	483	2724	1434	542	1683	843	423	697	271	708	914	1028	1527	1546	994					
		91.19%	92.00%	90.87%	91.60%	91.86%	91.13%	91.13%	92.65%	91.98%	90.33%	91.97%	92.03%	91.96%	91.71%	91.86%	91.95%	96.21%	91.79%	85.31%	88.19%	91.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.06%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
