Выборы Президента Российской Федерации																																																																													
Дата голосования: 04.03.2012																																																																													
																																																																													
Наименование Избирательной комиссии:    Аксайская 																																																																													
																																																																													
Сводная таблица итогов голосования																																																																													
																																																																													
	Число участковых избирательных комиссий	66																																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	66																																																																											
																																																																													
		Сумма	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1612	УИК №2167	УИК №2195	УИК №2493	УИК №2494	УИК №2549	УИК №2563	УИК №2564	УИК №2624	УИК №2625									
1	Число избирателей, включенных в список избирателей	76069	1989	1795	1384	1384	1437	1397	1414	1378	1786	1331	1579	1244	2357	1864	1530	2262	1438	1250	345	1387	1532	394	1383	240	303	1035	204	1911	2102	765	1529	1480	908	498	310	210	724	1160	353	654	1098	673	176	78	894	980	492	832	1834	2415	544	1962	1244	77	422	268	1369	1082	806	373	2042	2227	2221	1708	1048	958									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	66677	1291	1987	1106	1151	1213	1221	1299	1148	1477	1140	1326	1111	1993	1862	1364	1742	1323	1139	316	1256	1279	325	1135	180	257	869	168	1708	1721	593	1505	1291	761	444	282	186	657	1073	323	583	1031	626	162	70	842	861	441	744	1685	2269	585	1864	1067	70	314	267	1071	890	726	327	1628	1598	1864	2215	905	750									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	44403	1228	1078	851	817	944	760	970	806	962	675	784	621	1027	1020	783	1108	792	765	185	741	821	235	1006	162	156	546	115	1255	1297	497	475	1087	517	293	186	116	373	780	154	389	827	512	152	53	585	661	309	541	1308	1400	369	1195	668	55	295	50	788	583	453	242	1309	1205	1081	1232	540	613									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4665	19	39	46	57	44	68	29	22	69	97	69	82	196	136	42	380	47	67	33	43	34	13	44	16	37	38	21	85	122	31	826	38	37	34	29	16	124	60	94	48	63	19	10	14	58	36	53	55	42	65	23	45	134	13	19	217	35	74	68	28	15	60	44	33	100	10									
6	Число погашенных избирательных бюллетеней	17609	44	870	209	277	225	393	300	320	446	368	473	408	770	706	539	254	484	307	98	472	424	77	85	2	64	285	32	368	302	65	204	166	207	117	67	54	160	233	75	146	141	95	0	3	199	164	79	148	335	804	193	624	265	2	0	0	248	233	205	57	304	333	739	950	265	127									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4665	19	39	46	57	44	68	29	22	69	97	69	82	196	136	42	380	47	67	33	43	34	13	44	16	37	38	21	85	122	31	826	38	37	34	29	16	124	60	94	48	63	19	10	14	58	36	53	55	42	65	23	45	134	13	19	217	35	74	68	28	15	60	44	33	100	10									
8	Число бюллетеней в стационарных ящиках для голосования	44397	1228	1077	851	817	943	759	970	806	962	675	784	621	1027	1020	783	1108	792	765	185	741	821	235	1006	162	156	546	115	1255	1296	497	475	1087	517	293	186	116	373	780	154	389	827	512	152	53	584	661	309	541	1308	1400	369	1195	668	55	295	50	788	583	453	242	1308	1205	1081	1232	540	613									
9	Число недействительных избирательных бюллетеней	610	14	11	18	23	14	4	20	9	17	10	9	4	24	0	5	16	5	2	0	11	14	4	11	19	5	23	1	28	16	2	19	17	4	2	6	1	2	9	1	8	21	9	1	0	7	10	4	7	15	5	11	7	5	0	2	3	11	6	5	0	15	28	0	18	12	0									
10	Число действительных избирательных бюллетеней	48452	1233	1105	879	851	973	823	979	819	1014	762	844	699	1199	1156	820	1472	834	830	218	773	841	244	1039	159	188	561	135	1312	1402	526	1282	1108	550	325	209	131	495	831	247	429	869	522	161	67	635	687	358	589	1335	1460	381	1233	797	68	312	264	812	651	516	270	1308	1237	1125	1247	628	623									
11	Число полученных открепительных  удостоверений	2984	105	70	55	85	69	60	55	55	60	70	95	40	115	70	85	150	75	50	10	62	55	26	25	10	5	25	5	80	70	20	165	25	14	10	5	5	10	20	5	5	25	15	5	5	35	20	10	20	47	75	20	20	20	5	15	0	62	30	10	19	85	120	140	100	25	35									
