Выборы Президента Российской Федерации																																																																								
Дата голосования: 02.03.2008																																																																								
																																																																								
Наименование Избирательной комиссии:    Аксайская																																																																								
																																																																								
Сводная таблица результатов выборов																																																																								
																																																																								
	Число участковых избирательных комиссий	65																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																						
																																																																								
		Сумма	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1612	УИК №2167	УИК №2195	УИК №2493	УИК №2494	УИК №2549	УИК №2563	УИК №2564	УИК №2624					
1	"Число избирателей, включенных в списки избирателей"	68845	1686	1411	1243	1352	1443	1250	1347	1352	1091	1644	1442	1258	1494	1843	1391	1674	1418	1215	344	1319	1129	341	909	197	322	939	182	1865	1927	1079	971	1456	872	468	293	671	729	1172	356	641	1167	708	188	71	935	922	428	813	1850	2305	617	1934	1203	80	360	167	1268	1173	781	341	1700	1854	1832	1412	1000					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	60897	1504	1250	1108	1185	1266	1108	1185	1197	964	1463	1282	1116	1367	1619	1222	1456	1259	1084	306	1193	989	298	793	176	288	840	158	1659	1720	979	959	1427	762	396	263	638	644	1045	321	563	1040	633	185	71	831	814	370	722	1643	2068	551	1708	1066	73	318	167	1067	1024	699	307	1518	1541	1513	1034	882					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	46563	1046	806	711	643	937	572	819	728	484	1272	1213	767	679	1249	613	820	1108	951	285	1026	851	294	747	166	208	797	158	1276	1173	888	793	1387	726	333	257	617	368	891	207	435	999	599	179	67	775	683	338	596	1290	1857	435	1401	799	73	233	15	587	613	485	275	923	1008	1421	934	677					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2633	8	36	49	54	41	50	18	15	83	80	26	14	109	30	13	111	48	50	10	30	13	4	46	10	29	18	0	44	103	27	35	20	36	29	0	0	133	45	92	53	41	0	2	3	26	35	19	39	11	39	16	39	68	0	5	152	53	100	44	25	41	36	21	1	205					
6	Число погашенных избирательных бюллетеней	11701	450	408	348	488	288	486	348	454	397	111	43	335	579	340	596	525	103	83	11	137	125	0	0	0	51	25	0	339	444	64	131	20	0	34	6	21	143	109	22	75	0	34	4	1	30	96	13	87	342	172	100	268	199	0	80	0	427	311	170	7	554	497	71	99	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2633	8	36	49	54	41	50	18	15	83	80	26	14	109	30	13	111	48	50	10	30	13	4	46	10	29	18	0	44	103	27	35	20	36	29	0	0	133	45	92	53	41	0	2	3	26	35	19	39	11	39	16	39	68	0	5	152	53	100	44	25	41	36	21	1	205					
8	Число бюллетеней в стационарных ящиках для голосования	46544	1046	805	711	643	937	572	801	728	484	1272	1213	767	679	1249	613	820	1108	951	285	1026	851	294	747	166	208	797	158	1276	1173	888	793	1387	726	333	257	617	368	891	207	435	999	599	179	67	775	683	338	596	1290	1857	435	1401	799	73	233	15	587	613	485	275	923	1008	1421	934	677					
9	Число недействительных избирательных бюллетеней	211	5	6	9	0	13	1	10	0	5	13	10	0	8	13	9	4	10	0	0	0	4	0	0	0	4	0	0	0	15	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	7	7	0	0	2	0	0	2	0	11	4	0	0	0	11	10	2	0					
10	Число действительных избирательных бюллетеней	48966	1049	835	751	697	965	621	809	743	562	1339	1229	781	780	1266	617	927	1146	1001	295	1056	860	298	793	176	233	815	158	1320	1261	913	826	1407	762	359	257	617	501	936	299	488	1040	599	181	70	801	718	348	628	1294	1896	451	1438	867	73	236	167	629	709	529	300	964	1033	1432	933	882					
11	Число полученных открепительных  удостоверений	1993	46	28	37	38	33	37	24	38	31	48	22	37	45	52	11	34	40	34	10	39	31	10	26	6	10	28	5	55	57	46	112	42	26	14	9	19	21	35	11	20	35	21	6	2	28	27	14	24	55	70	18	57	35	2	11	0	22	13	23	10	48	52	51	72	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	857	13	14	16	21	20	12	17	11	22	15	15	11	23	21	11	31	9	16	0	32	9	3	17	2	1	14	5	19	25	34	112	11	6	4	3	0	4	2	6	2	6	5	0	0	2	5	2	6	15	29	5	12	3	2	1	0	13	10	4	3	23	21	19	52	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	615	11	12	13	17	12	9	20	5	7	8	5	12	9	5	16	8	4	4	1	6	5	6	9	0	2	11	5	26	10	11	8	12	9	6	2	2	4	5	2	3	4	0	3	0	3	4	2	6	11	6	2	13	8	0	3	15	15	25	2	0	7	13	139	8	4					
14	Число неиспользованных открепительных удостоверений	1136	33	14	21	17	13	25	7	27	9	33	7	26	22	31	0	3	31	18	10	7	22	7	9	4	9	14	0	36	32	12	0	31	20	10	6	19	17	33	5	18	29	16	6	2	26	22	12	18	40	41	13	45	32	0	10	0	9	3	19	7	25	31	32	20	20					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																								
18	Богданов Андрей Владимирович	268	8	2	7	3	9	1	10	16	9	10	9	1	7	23	5	7	6	5	0	0	10	1	0	1	3	1	0	15	12	6	7	3	0	1	0	3	1	1	0	0	1	2	0	0	0	0	2	4	9	5	1	4	3	0	1	0	7	1	0	2	6	7	4	6	0					
		0.54%	0.76%	0.24%	0.92%	0.43%	0.92%	0.16%	1.22%	2.15%	1.59%	0.74%	0.73%	0.13%	0.89%	1.80%	0.80%	0.75%	0.52%	0.50%	0.00%	0.00%	1.16%	0.34%	0.00%	0.57%	1.27%	0.12%	0.00%	1.14%	0.94%	0.66%	0.85%	0.21%	0.00%	0.28%	0.00%	0.49%	0.20%	0.11%	0.00%	0.00%	0.10%	0.33%	0.00%	0.00%	0.00%	0.00%	0.56%	0.63%	0.69%	0.26%	0.22%	0.28%	0.35%	0.00%	0.42%	0.00%	1.09%	0.14%	0.00%	0.67%	0.62%	0.67%	0.28%	0.64%	0.00%					
19	Жириновский Владимир Вольфович	1723	73	15	42	20	46	11	45	49	52	72	47	19	46	70	35	65	56	11	8	16	32	13	0	3	20	5	4	78	42	24	29	7	39	21	10	19	10	4	2	17	1	7	6	1	6	0	9	20	33	74	5	23	27	1	11	2	31	17	9	9	58	56	66	69	5					
		3.50%	6.93%	1.78%	5.53%	2.87%	4.70%	1.77%	5.49%	6.59%	9.17%	5.33%	3.79%	2.43%	5.84%	5.47%	5.59%	6.98%	4.84%	1.10%	2.71%	1.52%	3.70%	4.36%	0.00%	1.70%	8.44%	0.61%	2.53%	5.91%	3.29%	2.62%	3.50%	0.50%	5.12%	5.80%	3.89%	3.08%	1.99%	0.43%	0.67%	3.48%	0.10%	1.17%	3.31%	1.43%	0.75%	0.00%	2.52%	3.15%	2.54%	3.90%	1.11%	1.60%	3.11%	1.37%	4.62%	1.20%	4.84%	2.38%	1.70%	3.00%	6.02%	5.36%	4.58%	7.38%	0.57%					
20	Зюганов Геннадий Андреевич	4606	171	31	199	57	194	43	197	115	138	200	157	102	198	182	58	57	22	16	9	47	56	9	2	6	42	9	5	145	112	36	27	173	47	40	10	21	14	163	56	41	92	72	15	1	22	78	14	52	83	119	35	41	38	2	23	11	65	39	71	9	158	93	196	63	7					
		9.37%	16.22%	3.69%	26.18%	8.18%	19.84%	6.91%	24.05%	15.48%	24.34%	14.79%	12.67%	13.06%	25.13%	14.23%	9.27%	6.12%	1.90%	1.60%	3.05%	4.45%	6.48%	3.02%	0.25%	3.41%	17.72%	1.10%	3.16%	10.98%	8.78%	3.93%	3.26%	12.30%	6.17%	11.05%	3.89%	3.40%	2.79%	17.41%	18.73%	8.40%	8.85%	12.02%	8.29%	1.43%	2.75%	10.86%	3.92%	8.19%	6.38%	6.28%	7.76%	2.85%	4.38%	2.74%	9.66%	6.59%	10.16%	5.47%	13.42%	3.00%	16.39%	8.91%	13.59%	6.74%	0.79%					
21	Медведев Дмитрий Анатольевич	42369	797	787	503	617	716	566	557	563	363	1057	1016	659	529	991	519	798	1062	969	278	993	762	275	791	166	168	800	149	1082	1095	847	763	1224	676	297	237	574	476	768	241	430	946	518	160	68	773	640	323	552	1169	1698	410	1370	799	70	201	154	526	652	449	280	742	877	1166	795	870					
		86.16%	75.62%	93.58%	66.18%	88.52%	73.21%	90.99%	68.01%	75.77%	64.02%	78.18%	82.00%	84.38%	67.13%	77.48%	82.91%	85.71%	91.87%	96.80%	94.24%	94.03%	88.19%	92.28%	99.75%	94.32%	70.89%	98.16%	94.30%	81.97%	85.82%	92.57%	92.15%	86.99%	88.71%	82.04%	92.22%	93.03%	95.01%	82.05%	80.60%	88.11%	90.96%	86.48%	88.40%	97.14%	96.50%	89.14%	90.48%	86.93%	89.85%	89.56%	90.91%	95.14%	92.16%	95.89%	84.45%	92.22%	82.19%	91.44%	84.88%	93.33%	76.97%	84.00%	80.86%	85.03%	98.64%					
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
