Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Бугульминская городская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142									
1	"Число избирателей, включенных в список избирателей"	65141	1645	1444	1557	1606	1427	844	1595	1155	1417	1118	1188	954	2105	1379	1312	1263	1589	1960	1056	1150	997	1058	1353	1115	1641	1843	1506	1416	1206	1116	1050	1029	1262	1718	1426	1520	1463	1544	1774	1141	1153	1480	1676	1155	965	1324	970	982	229	265									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	60630	1610	1410	1490	1470	1490	780	1470	1050	1310	1020	1010	870	1910	1240	1220	1160	1420	1760	1150	1070	960	1010	1300	990	1500	1670	1400	1320	1110	1030	1100	940	1160	1590	1310	1420	1370	1440	1640	1040	1050	1330	1550	1060	880	1200	890	900	260	300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	52960	1371	1204	1265	1296	1147	702	1333	931	1211	883	969	818	1714	1134	1042	983	1224	1624	1006	946	795	869	1086	917	1038	987	1291	1198	985	938	838	830	1022	1452	1116	1298	1235	1268	1567	957	919	1207	1434	933	817	1044	823	799	229	265									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2585	38	31	52	56	47	15	49	44	60	67	22	50	61	45	120	142	69	114	50	55	58	30	52	44	95	45	19	34	33	55	44	35	39	88	83	12	57	29	32	68	116	38	29	72	25	108	30	28	0	0									
6	Число погашенных избирательных бюллетеней	5085	201	175	173	118	296	63	88	75	39	70	19	2	135	61	58	35	127	22	94	69	107	111	162	29	367	638	90	88	92	37	218	75	99	50	111	110	78	143	41	15	15	85	87	55	38	48	37	73	31	35									
