Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Белохолуницкая																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73					
1	"Число избирателей, внесенных в списки"	18216	1928	1371	1709	2459	1192	742	426	415	141	402	302	474	703	75	164	118	221	98	296	389	798	359	1659	408	91	162	1114					
2	"Число бюллетеней, полученных участковыми комиссиями"	16360	1670	1100	1500	2300	1100	670	380	370	130	360	270	420	650	70	150	120	200	90	250	350	710	320	1550	370	110	150	1000					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10448	942	670	910	1520	709	407	242	295	102	245	183	286	345	59	126	94	157	76	203	227	436	240	941	294	69	129	541					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	902	66	27	61	82	49	38	8	9	9	16	19	24	98	5	8	4	11	4	15	42	85	17	26	22	3	8	146					
6	Число погашенных бюллетеней	5010	662	403	529	698	342	225	130	66	19	99	68	110	207	6	16	22	32	10	32	81	189	63	583	54	38	13	313					
7	Число бюллетеней в переносных ящиках для голосования	902	66	27	61	82	49	38	8	9	9	16	19	24	98	5	8	4	11	4	15	42	85	17	26	22	3	8	146					
8	Число бюллетеней в стационарных ящиках для голосования	10443	942	670	910	1517	709	407	241	295	102	245	183	286	345	59	126	94	157	76	203	227	435	240	941	294	69	129	541					
9	Число недействительных бюллетеней	192	8	6	23	24	8	3	4	5	3	2	7	11	8	0	1	0	2	0	5	6	12	11	27	4	0	6	6					
10	Число действительных бюллетеней	11153	1000	691	948	1575	750	442	245	299	108	259	195	299	435	64	133	98	166	80	213	263	508	246	940	312	72	131	681					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	140	7	5	14	13	10	5	5	2	5	5	4	4	3	2	6	7	2	2	2	2	5	3	13	4	2	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	95	7	1	10	10	6	0	5	1	4	4	3	4	3	0	4	7	2	0	1	2	4	1	12	1	0	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	37	1	0	7	3	4	2	1	2	1	0	1	1	0	0	3	2	0	1	0	2	1	2	0	1	0	1	1					
14	Число погашенных открепительных удостоверений	45	0	4	4	3	4	5	0	1	1	1	1	0	0	2	2	0	0	2	1	0	1	2	1	3	2	3	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	133	16	6	10	14	7	8	4	2	4	6	2	6	9	0	0	2	2	2	1	3	7	2	8	3	1	0	8					
		1.17%	1.58%	0.86%	1.02%	0.87%	0.92%	1.79%	1.60%	0.65%	3.60%	2.29%	0.99%	1.93%	2.03%	0.0%	0.0%	2.04%	1.19%	2.5%	0.45%	1.11%	1.34%	0.77%	0.82%	0.94%	1.38%	0.0%	1.16%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	155	13	8	18	32	12	6	1	7	2	6	3	5	2	3	0	0	0	1	3	1	1	3	22	1	0	0	5					
