Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    Наровчатская																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №761	УИК №762	УИК №763	УИК №764	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777									
1	"Число избирателей, включенных в список избирателей"	9132	494	485	209	189	471	189	284	181	452	500	127	116	165	248	138	206	91	130	120	110	225	212	2005	1175	338	272									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9532	509	554	238	201	486	197	281	189	478	523	127	117	176	258	138	209	103	132	124	111	227	244	2058	1221	345	286									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6555	345	234	141	79	313	138	194	130	309	404	113	103	131	204	122	156	54	78	95	70	189	114	1303	1023	296	217									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1457	115	90	50	55	91	33	37	22	74	79	10	7	18	33	12	32	26	28	11	22	24	56	400	99	15	18									
6	Число погашенных избирательных бюллетеней	1520	49	230	47	67	82	26	50	37	95	40	4	7	27	21	4	21	23	26	18	19	14	74	355	99	34	51									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1457	115	90	50	55	91	33	37	22	74	79	10	7	18	33	12	32	26	28	11	22	24	56	400	99	15	18									
8	Число бюллетеней в стационарных ящиках для голосования	6555	345	234	141	79	313	138	194	130	309	404	113	103	131	204	122	156	54	78	95	70	189	114	1303	1023	296	217									
9	Число недействительных избирательных бюллетеней	34	4	1	3	0	5	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	1	12	0	2	0									
10	Число действительных избирательных бюллетеней	7978	456	323	188	134	399	170	231	152	382	483	123	110	149	236	134	188	80	106	105	92	211	169	1691	1122	309	235									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	22	0	0	3	1	1	1	0	2	0	1	0	1	0	0	0	1	0	0	1	0	0	0	6	3	1	0									
		0.27%	0.00%	0.00%	1.57%	0.75%	0.25%	0.58%	0.00%	1.32%	0.00%	0.21%	0.00%	0.91%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.35%	0.27%	0.32%	0.00%									
14	Грудинин Павел Николаевич	492	31	26	16	10	43	5	3	5	13	41	2	3	2	4	6	12	0	11	10	4	18	24	108	47	26	22									
		6.14%	6.74%	8.02%	8.38%	7.46%	10.64%	2.92%	1.30%	3.29%	3.39%	8.49%	1.63%	2.73%	1.34%	1.69%	4.48%	6.38%	0.00%	10.38%	9.43%	4.35%	8.45%	14.12%	6.34%	4.19%	8.36%	9.36%									
15	Жириновский Владимир Вольфович	250	17	9	6	8	3	5	14	8	14	20	3	4	2	5	3	7	0	4	4	4	3	8	51	28	8	12									
		3.12%	3.70%	2.78%	3.14%	5.97%	0.74%	2.92%	6.06%	5.26%	3.66%	4.14%	2.44%	3.64%	1.34%	2.11%	2.24%	3.72%	0.00%	3.77%	3.77%	4.35%	1.41%	4.71%	2.99%	2.50%	2.57%	5.11%									
16	Путин Владимир Владимирович	7123	403	285	160	114	349	156	211	135	353	415	117	101	144	221	125	167	80	90	88	83	189	136	1508	1027	271	195									
		88.90%	87.61%	87.96%	83.77%	85.07%	86.39%	91.23%	91.34%	88.82%	92.17%	85.92%	95.12%	91.82%	96.64%	93.25%	93.28%	88.83%	100.00%	84.91%	83.02%	90.22%	88.73%	80.00%	88.55%	91.53%	87.14%	82.98%									
17	Собчак Ксения Анатольевна	21	0	0	1	0	2	3	2	0	0	1	0	0	0	3	0	1	0	0	2	0	0	0	5	1	0	0									
		0.26%	0.00%	0.00%	0.52%	0.00%	0.50%	1.75%	0.87%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	1.27%	0.00%	0.53%	0.00%	0.00%	1.89%	0.00%	0.00%	0.00%	0.29%	0.09%	0.00%	0.00%									
18	Сурайкин Максим Александрович	45	5	3	1	1	1	0	0	1	2	2	1	0	0	3	0	0	0	0	0	1	1	1	7	9	0	6									
		0.56%	1.09%	0.93%	0.52%	0.75%	0.25%	0.00%	0.00%	0.66%	0.52%	0.41%	0.81%	0.00%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.47%	0.59%	0.41%	0.80%	0.00%	2.55%									
19	Титов Борис Юрьевич	13	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	2	2	0									
		0.16%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.43%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.29%	0.18%	0.64%	0.00%									
20	Явлинский Григорий Алексеевич	12	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	5	1	0									
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.91%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.45%	0.32%	0.00%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
