Выборы Президента Российской Федерации																																																						
Дата голосования: 02.03.2008																																																						
																																																						
Наименование Избирательной комиссии:    Тальменская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
	Число участковых избирательных комиссий	47																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																				
																																																						
		Сумма	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548					
1	"Число избирателей, включенных в списки избирателей"	37556	1267	294	316	564	356	731	93	284	608	304	1669	158	95	199	993	378	353	200	1546	533	295	1772	1749	1635	1429	449	265	1479	367	111	546	372	195	56	1300	1279	1280	1321	1231	1344	1094	1186	1168	1283	1192	1134	1083					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	35073	1100	310	320	570	350	740	83	280	600	300	1500	150	90	190	1000	370	350	200	1500	540	290	1600	1600	1500	1300	430	260	1400	370	135	530	370	190	55	1200	1200	1100	1200	1200	1300	1100	1000	1000	1100	1100	1000	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21940	657	177	180	391	208	443	72	192	409	181	1232	122	72	143	583	212	188	100	871	324	213	863	948	802	801	174	143	1048	245	107	325	242	128	38	811	703	738	825	717	616	665	685	662	655	625	765	639					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2300	87	20	40	23	31	54	6	12	50	23	99	7	4	13	64	29	39	27	37	58	9	26	21	36	49	206	24	42	38	4	54	13	18	9	51	70	86	38	34	388	52	43	37	50	69	42	68					
6	Число погашенных избирательных бюллетеней	10833	356	113	100	156	111	243	5	76	141	96	169	21	14	34	353	129	123	73	592	158	68	711	631	662	450	50	93	310	87	24	151	115	44	8	338	427	276	337	449	296	383	272	301	395	406	193	293					
